air_temp_set_1,altimeter_set_1,wind_speed_set_1,relative_humidity_set_1,precip_accum_24_hour_set_1,Date,State,County
,,,,,2016-01-01,CO,San%Miguel
,,,,,2016-01-02,CO,San%Miguel
,,,,,2016-01-03,CO,San%Miguel
,,,,,2016-01-04,CO,San%Miguel
,,,,,2016-01-05,CO,San%Miguel
,,,,,2016-01-06,CO,San%Miguel
,,,,,2016-01-07,CO,San%Miguel
,,,,,2016-01-08,CO,San%Miguel
,,,,,2016-01-09,CO,San%Miguel
,,,,,2016-01-10,CO,San%Miguel
,,,,,2016-01-11,CO,San%Miguel
,,,,,2016-01-12,CO,San%Miguel
,,,,,2016-01-13,CO,San%Miguel
,,,,,2016-01-14,CO,San%Miguel
,,,,,2016-01-15,CO,San%Miguel
,,,,,2016-01-16,CO,San%Miguel
,,,,,2016-01-17,CO,San%Miguel
,,,,,2016-01-18,CO,San%Miguel
,,,,,2016-01-19,CO,San%Miguel
,,,,,2016-01-20,CO,San%Miguel
,,,,,2016-01-21,CO,San%Miguel
,,,,,2016-01-22,CO,San%Miguel
,,,,,2016-01-23,CO,San%Miguel
,,,,,2016-01-24,CO,San%Miguel
,,,,,2016-01-25,CO,San%Miguel
,,,,,2016-01-26,CO,San%Miguel
,,,,,2016-01-27,CO,San%Miguel
,,,,,2016-01-28,CO,San%Miguel
,,,,,2016-01-29,CO,San%Miguel
,,,,,2016-01-30,CO,San%Miguel
,,,,,2016-01-31,CO,San%Miguel
,,,,,2016-02-01,CO,San%Miguel
,,,,,2016-02-02,CO,San%Miguel
,,,,,2016-02-03,CO,San%Miguel
,,,,,2016-02-04,CO,San%Miguel
,,,,,2016-02-05,CO,San%Miguel
,,,,,2016-02-06,CO,San%Miguel
,,,,,2016-02-07,CO,San%Miguel
,,,,,2016-02-08,CO,San%Miguel
,,,,,2016-02-09,CO,San%Miguel
,,,,,2016-02-10,CO,San%Miguel
,,,,,2016-02-11,CO,San%Miguel
,,,,,2016-02-12,CO,San%Miguel
,,,,,2016-02-13,CO,San%Miguel
,,,,,2016-02-14,CO,San%Miguel
,,,,,2016-02-15,CO,San%Miguel
,,,,,2016-02-16,CO,San%Miguel
,,,,,2016-02-17,CO,San%Miguel
,,,,,2016-02-18,CO,San%Miguel
,,,,,2016-02-19,CO,San%Miguel
,,,,,2016-02-20,CO,San%Miguel
,,,,,2016-02-21,CO,San%Miguel
,,,,,2016-02-22,CO,San%Miguel
,,,,,2016-02-23,CO,San%Miguel
,,,,,2016-02-24,CO,San%Miguel
,,,,,2016-02-25,CO,San%Miguel
,,,,,2016-02-26,CO,San%Miguel
,,,,,2016-02-27,CO,San%Miguel
,,,,,2016-02-28,CO,San%Miguel
,,,,,2016-02-29,CO,San%Miguel
,,,,,2016-03-01,CO,San%Miguel
,,,,,2016-03-02,CO,San%Miguel
,,,,,2016-03-03,CO,San%Miguel
,,,,,2016-03-04,CO,San%Miguel
,,,,,2016-03-05,CO,San%Miguel
