air_temp_set_1,altimeter_set_1,wind_speed_set_1,relative_humidity_set_1,precip_accum_24_hour_set_1,Date,State,County
2.22,,,,,2016-01-01,PA,Blair
1.47,,,,,2016-01-02,PA,Blair
-2.42,,,,,2016-01-03,PA,Blair
1.28,,,,,2016-01-04,PA,Blair
-7.36,,,,,2016-01-05,PA,Blair
-7.61,,,,,2016-01-06,PA,Blair
-4.13,,,,,2016-01-07,PA,Blair
-3.35,,,,,2016-01-08,PA,Blair
0.26,,,,,2016-01-09,PA,Blair
4.0,,,,,2016-01-10,PA,Blair
0.385,100304.78,3.58,78.0,25.4,2016-01-11,PA,Blair
-5.51,,,,,2016-01-12,PA,Blair
-4.81,,,,,2016-01-13,PA,Blair
-7.96,,,,,2016-01-14,PA,Blair
1.6400000000000001,101117.52,0.45,86.0,0.254,2016-01-15,PA,Blair
3.57,,,,,2016-01-16,PA,Blair
2.26,,,,,2016-01-17,PA,Blair
-0.87,,,,,2016-01-18,PA,Blair
-11.22,,,,,2016-01-19,PA,Blair
-8.21,,,,,2016-01-20,PA,Blair
-4.13,,,,,2016-01-21,PA,Blair
-4.7,,,,,2016-01-22,PA,Blair
-7.09,,,,,2016-01-23,PA,Blair
-2.92,101049.79,0.9,59.0,0.0,2016-01-24,PA,Blair
-7.48,,,,,2016-01-25,PA,Blair
-2.7,,,,,2016-01-26,PA,Blair
8.41,,,,,2016-01-27,PA,Blair
-0.35,,,,,2016-01-28,PA,Blair
-3.51,,,,,2016-01-29,PA,Blair
-2.59,,,,,2016-01-30,PA,Blair
-0.43,,,,,2016-01-31,PA,Blair
2.84,,,,,2016-02-01,PA,Blair
3.18,,,,,2016-02-02,PA,Blair
6.03,,,,,2016-02-03,PA,Blair
3.04,,,,,2016-02-04,PA,Blair
3.15,,,,,2016-02-05,PA,Blair
-1.13,,,,,2016-02-06,PA,Blair
0.22,,,,,2016-02-07,PA,Blair
0.53,,,,,2016-02-08,PA,Blair
3.51,,,,,2016-02-09,PA,Blair
-0.8,,,,,2016-02-10,PA,Blair
-5.78,,,,,2016-02-11,PA,Blair
-8.51,,,,,2016-02-12,PA,Blair
-6.73,,,,,2016-02-13,PA,Blair
-12.17,,,,,2016-02-14,PA,Blair
-8.18,,,,,2016-02-15,PA,Blair
-4.88,,,,,2016-02-16,PA,Blair
1.85,100677.29,0.45,86.0,1.524,2016-02-17,PA,Blair
0.22,,,,,2016-02-18,PA,Blair
-3.1,,,,,2016-02-19,PA,Blair
3.05,,,,,2016-02-20,PA,Blair
16.38,,,,,2016-02-21,PA,Blair
8.47,,,,,2016-02-22,PA,Blair
2.81,,,,,2016-02-23,PA,Blair
2.56,,,,,2016-02-24,PA,Blair
5.29,,,,,2016-02-25,PA,Blair
1.02,,,,,2016-02-26,PA,Blair
-1.68,,,,,2016-02-27,PA,Blair
2.98,,,,,2016-02-28,PA,Blair
9.35,,,,,2016-02-29,PA,Blair
8.27,,,,,2016-03-01,PA,Blair
14.84,,,,,2016-03-02,PA,Blair
-2.72,,,,,2016-03-03,PA,Blair
0.57,,,,,2016-03-04,PA,Blair
1.63,,,,,2016-03-05,PA,Blair
2.25,,,,,2016-03-06,PA,Blair
3.24,,,,,2016-03-07,PA,Blair
15.19,,,,,2016-03-08,PA,Blair
14.87,,,,,2016-03-09,PA,Blair
15.89,,,,,2016-03-10,PA,Blair
17.02,,,,,2016-03-11,PA,Blair
10.89,,,,,2016-03-12,PA,Blair
13.66,,,,,2016-03-13,PA,Blair
8.53,,,,,2016-03-14,PA,Blair
7.84,,,,,2016-03-15,PA,Blair
12.1,101015.92,0.0,93.0,0.762,2016-03-16,PA,Blair
17.21,,,,,2016-03-17,PA,Blair
11.27,,,,,2016-03-18,PA,Blair
12.24,,,,,2016-03-19,PA,Blair
4.83,,,,,2016-03-20,PA,Blair
3.96,,,,,2016-03-21,PA,Blair
3.74,,,,,2016-03-22,PA,Blair
14.99,,,,,2016-03-23,PA,Blair
15.59,,,,,2016-03-24,PA,Blair
21.3,,,,,2016-03-25,PA,Blair
6.33,,,,,2016-03-26,PA,Blair
9.99,102302.75,0.0,58.0,0.0,2016-03-27,PA,Blair
12.0,,,,,2016-03-28,PA,Blair
8.23,,,,,2016-03-29,PA,Blair
8.84,,,,,2016-03-30,PA,Blair
13.88,,,,,2016-03-31,PA,Blair
18.89,100440.24,2.23,63.0,0.0,2016-04-01,PA,Blair
16.63,,,,,2016-04-02,PA,Blair
7.25,,,,,2016-04-03,PA,Blair
4.49,,,,,2016-04-04,PA,Blair
2.37,,,,,2016-04-05,PA,Blair
4.19,,,,,2016-04-06,PA,Blair
10.91,,,,,2016-04-07,PA,Blair
6.33,,,,,2016-04-08,PA,Blair
6.12,,,,,2016-04-09,PA,Blair
0.49,,,,,2016-04-10,PA,Blair
6.199999999999999,102065.7,0.0,40.0,0.0,2016-04-11,PA,Blair
12.09,,,,,2016-04-12,PA,Blair
8.76,,,,,2016-04-13,PA,Blair
10.34,,,,,2016-04-14,PA,Blair
13.43,,,,,2016-04-15,PA,Blair
14.54,,,,,2016-04-16,PA,Blair
17.26,,,,,2016-04-17,PA,Blair
20.28,,,,,2016-04-18,PA,Blair
24.26,,,,,2016-04-19,PA,Blair
19.01,,,,,2016-04-20,PA,Blair
17.18,,,,,2016-04-21,PA,Blair
19.72,,,,,2016-04-22,PA,Blair
17.18,,,,,2016-04-23,PA,Blair
15.85,,,,,2016-04-24,PA,Blair
18.4,,,,,2016-04-25,PA,Blair
22.88,,,,,2016-04-26,PA,Blair
21.52,100643.42,1.34,55.0,5.588,2016-04-27,PA,Blair
15.63,,,,,2016-04-28,PA,Blair
6.69,,,,,2016-04-29,PA,Blair
9.41,,,,,2016-04-30,PA,Blair
11.31,,,,,2016-05-01,PA,Blair
11.71,,,,,2016-05-02,PA,Blair
19.59,,,,,2016-05-03,PA,Blair
16.369999999999997,100745.01,0.0,53.0,0.254,2016-05-04,PA,Blair
12.99,,,,,2016-05-05,PA,Blair
13.89,,,,,2016-05-06,PA,Blair
10.61,,,,,2016-05-07,PA,Blair
15.18,,,,,2016-05-08,PA,Blair
15.85,,,,,2016-05-09,PA,Blair
15.8,,,,,2016-05-10,PA,Blair
13.82,,,,,2016-05-11,PA,Blair
15.62,,,,,2016-05-12,PA,Blair
19.89,,,,,2016-05-13,PA,Blair
20.09,,,,,2016-05-14,PA,Blair
9.64,,,,,2016-05-15,PA,Blair
6.77,,,,,2016-05-16,PA,Blair
15.384999999999998,102031.84,0.0,46.0,0.0,2016-05-17,PA,Blair
16.12,,,,,2016-05-18,PA,Blair
12.33,,,,,2016-05-19,PA,Blair
17.26,,,,,2016-05-20,PA,Blair
19.88,,,,,2016-05-21,PA,Blair
10.99,,,,,2016-05-22,PA,Blair
14.14,,,,,2016-05-23,PA,Blair
20.09,,,,,2016-05-24,PA,Blair
24.03,,,,,2016-05-25,PA,Blair
24.54,,,,,2016-05-26,PA,Blair
25.25,,,,,2016-05-27,PA,Blair
25.62,,,,,2016-05-28,PA,Blair
26.134999999999998,101896.38,0.0,86.0,0.508,2016-05-29,PA,Blair
21.18,,,,,2016-05-30,PA,Blair
27.99,,,,,2016-05-31,PA,Blair
25.62,,,,,2016-06-01,PA,Blair
27.11,,,,,2016-06-02,PA,Blair
21.01,,,,,2016-06-03,PA,Blair
25.19,,,,,2016-06-04,PA,Blair
22.79,101219.11,0.0,89.0,0.0,2016-06-05,PA,Blair
21.14,,,,,2016-06-06,PA,Blair
21.48,,,,,2016-06-07,PA,Blair
19.03,,,,,2016-06-08,PA,Blair
15.85,,,,,2016-06-09,PA,Blair
20.31,,,,,2016-06-10,PA,Blair
23.31,,,,,2016-06-11,PA,Blair
29.37,,,,,2016-06-12,PA,Blair
21.46,,,,,2016-06-13,PA,Blair
21.41,,,,,2016-06-14,PA,Blair
23.38,,,,,2016-06-15,PA,Blair
22.8,,,,,2016-06-16,PA,Blair
18.96,,,,,2016-06-17,PA,Blair
23.4,,,,,2016-06-18,PA,Blair
24.08,,,,,2016-06-19,PA,Blair
