air_temp_set_1,altimeter_set_1,wind_speed_set_1,relative_humidity_set_1,precip_accum_24_hour_set_1,Date,State,County
-8.594999999999999,102878.44,2.7800000000000002,81.12,,2016-01-01,WY,Weston
-1.19,,2.9,34.0,,2016-01-02,WY,Weston
3.61,,1.9,38.3,,2016-01-03,WY,Weston
-0.19,,0.7,51.4,,2016-01-04,WY,Weston
6.11,,1.2,26.6,,2016-01-05,WY,Weston
6.41,,1.3,39.5,,2016-01-06,WY,Weston
3.71,,1.2,59.9,,2016-01-07,WY,Weston
0.01,,0.6,72.5,,2016-01-08,WY,Weston
-6.79,,4.0,71.6,,2016-01-09,WY,Weston
-7.23,102472.07,1.15,75.05,0.0,2016-01-10,WY,Weston
-2.19,,4.7,45.9,,2016-01-11,WY,Weston
-1.09,,4.9,51.6,,2016-01-12,WY,Weston
2.21,,8.89,54.3,,2016-01-13,WY,Weston
4.01,,2.3,41.1,,2016-01-14,WY,Weston
-0.29,,5.9,86.8,,2016-01-15,WY,Weston
-3.69,,2.6,84.6,,2016-01-16,WY,Weston
-8.29,,5.0,75.3,,2016-01-17,WY,Weston
-9.69,,1.1,86.0,,2016-01-18,WY,Weston
1.61,,0.8,69.2,,2016-01-19,WY,Weston
2.11,,1.6,61.3,,2016-01-20,WY,Weston
0.81,,6.1,57.5,,2016-01-21,WY,Weston
0.61,,2.2,70.3,,2016-01-22,WY,Weston
,,,,,2016-01-23,WY,Weston
7.11,,1.2,43.5,,2016-01-24,WY,Weston
1.61,,3.2,66.8,,2016-01-25,WY,Weston
-2.79,,5.1,67.5,,2016-01-26,WY,Weston
2.11,,3.6,42.1,,2016-01-27,WY,Weston
6.01,,7.0,52.2,,2016-01-28,WY,Weston
8.11,100880.47,2.815,45.55,0.0,2016-01-29,WY,Weston
5.11,,1.6,49.2,,2016-01-30,WY,Weston
0.01,,3.8,58.9,,2016-01-31,WY,Weston
0.21,,3.3,38.6,,2016-02-01,WY,Weston
-2.59,,2.9,61.2,,2016-02-02,WY,Weston
-3.89,,2.8,67.7,,2016-02-03,WY,Weston
-4.49,,5.69,54.4,,2016-02-04,WY,Weston
