air_temp_set_1,altimeter_set_1,precip_accum_24_hour_set_1,relative_humidity_set_1,wind_speed_set_1,Date,State,County
-5.626666666666668,102742.98,0.0,79.0,2.385,2016-01-01,IA,Johnson
0.135,,,,3.45,2016-01-02,IA,Johnson
-2.23,,,,1.68,2016-01-03,IA,Johnson
-2.46,,,,3.6,2016-01-04,IA,Johnson
-4.23,,,,0.1,2016-01-05,IA,Johnson
-1.24,,,,1.56,2016-01-06,IA,Johnson
0.58,,,,1.37,2016-01-07,IA,Johnson
1.79,,,,1.18,2016-01-08,IA,Johnson
3.37,,,,1.38,2016-01-09,IA,Johnson
-11.535,,,,8.09,2016-01-10,IA,Johnson
-16.11,,,,2.24,2016-01-11,IA,Johnson
-4.545,,,,3.5,2016-01-12,IA,Johnson
-14.879999999999999,,,,2.81,2016-01-13,IA,Johnson
-1.0666666666666667,101185.24,0.254,84.0,1.445,2016-01-14,IA,Johnson
7.52,,,,2.35,2016-01-15,IA,Johnson
-5.035,,,,6.12,2016-01-16,IA,Johnson
-12.325,,,,5.25,2016-01-17,IA,Johnson
-18.945,,,,5.69,2016-01-18,IA,Johnson
-14.436666666666667,,,83.0,1.69,2016-01-19,IA,Johnson
-10.925,,,,0.66,2016-01-20,IA,Johnson
-7.705,,,,0.62,2016-01-21,IA,Johnson
-3.97,,,87.0,1.1949999999999998,2016-01-22,IA,Johnson
-3.9050000000000002,,,,2.28,2016-01-23,IA,Johnson
-2.04,,,,1.66,2016-01-24,IA,Johnson
-0.63,,,,1.0,2016-01-25,IA,Johnson
0.5033333333333333,,,99.0,1.415,2016-01-26,IA,Johnson
-2.605,,,,3.95,2016-01-27,IA,Johnson
2.95,,,,2.98,2016-01-28,IA,Johnson
1.02,101219.11,0.254,83.0,2.3,2016-01-29,IA,Johnson
2.76,,,86.0,3.6050000000000004,2016-01-30,IA,Johnson
5.59,,,,0.97,2016-01-31,IA,Johnson
4.75,,,,1.48,2016-02-01,IA,Johnson
-0.28,,,,0.87,2016-02-02,IA,Johnson
2.05,,,99.0,2.69,2016-02-03,IA,Johnson
-5.883333333333333,,,97.0,4.805,2016-02-04,IA,Johnson
0.615,,,92.0,0.885,2016-02-05,IA,Johnson
-1.705,,,,1.75,2016-02-06,IA,Johnson
2.926666666666667,,,99.0,1.375,2016-02-07,IA,Johnson
3.6166666666666667,,,88.0,3.75,2016-02-08,IA,Johnson
-8.746666666666668,,,91.0,6.8100000000000005,2016-02-09,IA,Johnson
-10.386666666666667,,,88.0,7.17,2016-02-10,IA,Johnson
-8.02,,,64.0,1.99,2016-02-11,IA,Johnson
-5.803333333333334,,,58.0,1.1,2016-02-12,IA,Johnson
-9.936666666666667,,,70.0,7.120000000000001,2016-02-13,IA,Johnson
-8.576666666666666,,,45.0,1.615,2016-02-14,IA,Johnson
-7.169999999999999,,,99.0,2.16,2016-02-15,IA,Johnson
-0.675,,,,0.54,2016-02-16,IA,Johnson
1.915,101388.43,1.27,94.0,2.81,2016-02-17,IA,Johnson
0.1225,102370.48,0.0,85.5,1.9733333333333334,2016-02-18,IA,Johnson
6.4525,100846.6,0.0,93.0,3.466666666666667,2016-02-19,IA,Johnson
11.663333333333332,101015.92,0.0,57.0,2.4450000000000003,2016-02-20,IA,Johnson
6.6066666666666665,101490.02,0.0,78.0,1.7850000000000001,2016-02-21,IA,Johnson
4.126666666666666,102167.3,0.0,77.0,0.17,2016-02-22,IA,Johnson
4.326666666666667,101828.66,0.0,74.0,0.99,2016-02-23,IA,Johnson
5.866666666666666,101557.75,0.0,72.0,0.075,2016-02-24,IA,Johnson
2.893333333333333,101049.79,0.0,78.0,4.21,2016-02-25,IA,Johnson
0.7266666666666667,102268.89,0.0,69.0,4.22,2016-02-26,IA,Johnson
3.67,102031.84,0.0,71.0,0.56,2016-02-27,IA,Johnson
15.443333333333333,100677.29,0.0,43.0,1.48,2016-02-28,IA,Johnson
3.3800000000000003,100745.01,0.0,80.0,6.125,2016-02-29,IA,Johnson
7.206666666666667,101151.38,0.0,72.0,1.46,2016-03-01,IA,Johnson
-4.3950000000000005,101862.52,0.0,79.5,5.026666666666666,2016-03-02,IA,Johnson
-0.7400000000000001,101625.47,0.0,65.5,1.6333333333333335,2016-03-03,IA,Johnson
1.1975,101896.38,0.508,94.0,1.4533333333333334,2016-03-04,IA,Johnson
3.31,101693.2,0.0,89.0,2.08,2016-03-05,IA,Johnson
3.3649999999999998,102336.62,0.0,84.0,0.7766666666666667,2016-03-06,IA,Johnson
11.920000000000002,100948.2,0.254,66.5,2.4233333333333333,2016-03-07,IA,Johnson
17.223333333333333,100609.56,0.0,70.0,1.755,2016-03-08,IA,Johnson
19.384999999999998,100626.48999999999,3.556,70.0,2.31,2016-03-09,IA,Johnson
8.993333333333332,101523.88,9.144,79.0,2.6350000000000002,2016-03-10,IA,Johnson
11.35,102065.7,0.0,65.0,1.4300000000000002,2016-03-11,IA,Johnson
15.673333333333334,102336.62,0.0,48.0,0.915,2016-03-12,IA,Johnson
11.503333333333332,101490.02,1.016,87.0,1.08,2016-03-13,IA,Johnson
10.646666666666667,100575.69,6.858,95.0,0.445,2016-03-14,IA,Johnson
15.799999999999999,100440.24,0.0,86.0,0.72,2016-03-15,IA,Johnson
12.506666666666666,99729.1,9.906,94.0,4.25,2016-03-16,IA,Johnson
11.763333333333334,100914.33,8.636,44.0,4.405,2016-03-17,IA,Johnson
11.94,101219.11,0.0,34.0,2.875,2016-03-18,IA,Johnson
5.033333333333332,101964.11,0.0,57.0,1.905,2016-03-19,IA,Johnson
1.7025000000000003,102235.025,0.0,88.5,0.6766666666666667,2016-03-20,IA,Johnson
5.7,102336.62,0.0,54.0,3.4400000000000004,2016-03-21,IA,Johnson
11.826666666666666,101219.11,0.0,48.0,3.41,2016-03-22,IA,Johnson
17.01,100169.33,0.0,54.0,0.145,2016-03-23,IA,Johnson
3.893333333333333,100474.1,0.0,93.0,3.83,2016-03-24,IA,Johnson
1.8066666666666666,101083.65,10.668,79.0,3.8899999999999997,2016-03-25,IA,Johnson
8.56,101557.75,0.0,69.0,1.355,2016-03-26,IA,Johnson
10.763333333333334,101523.88,0.0,72.0,0.505,2016-03-27,IA,Johnson
6.853333333333333,101456.15,5.842,82.0,2.8600000000000003,2016-03-28,IA,Johnson
13.704999999999998,102014.91,0.0,39.0,0.85,2016-03-29,IA,Johnson
14.473333333333334,101760.93,0.0,45.0,1.5650000000000002,2016-03-30,IA,Johnson
18.236666666666668,99864.55,0.254,78.0,2.715,2016-03-31,IA,Johnson
8.52,100135.46,0.508,77.0,5.48,2016-04-01,IA,Johnson
5.925,101269.905,1.397,54.5,4.676666666666667,2016-04-02,IA,Johnson
4.71,101591.61,0.0,43.5,5.760000000000001,2016-04-03,IA,Johnson
24.290000000000003,100203.19,0.0,31.0,2.1750000000000003,2016-04-04,IA,Johnson
6.6866666666666665,102438.21,0.0,51.0,1.015,2016-04-05,IA,Johnson
7.2075000000000005,101354.56,0.254,50.5,3.823333333333333,2016-04-06,IA,Johnson
10.136666666666665,100338.65,12.446,72.0,6.115,2016-04-07,IA,Johnson
7.406666666666666,101117.52,0.0,68.0,2.995,2016-04-08,IA,Johnson
3.4066666666666663,101659.34,0.254,47.0,5.8,2016-04-09,IA,Johnson
6.703333333333333,101625.47,0.0,42.0,1.745,2016-04-10,IA,Johnson
12.736666666666665,100609.56,1.016,83.0,0.9,2016-04-11,IA,Johnson
8.103333333333333,101896.38,0.0,37.0,3.87,2016-04-12,IA,Johnson
12.62,102336.62,0.0,30.0,0.97,2016-04-13,IA,Johnson
