air_temp_set_1,altimeter_set_1,precip_accum_24_hour_set_1,relative_humidity_set_1,wind_speed_set_1,Date,State,County
1.6099999999999999,,,73.695,2.28,2016-01-01,KY,Livingston
2.94,,,52.525,1.925,2016-01-02,KY,Livingston
5.43,,,56.54,1.5,2016-01-03,KY,Livingston
3.885,,,66.44,3.3200000000000003,2016-01-04,KY,Livingston
0.475,,,54.685,1.92,2016-01-05,KY,Livingston
1.445,,,52.64,1.02,2016-01-06,KY,Livingston
4.165,,,51.635000000000005,1.345,2016-01-07,KY,Livingston
9.3,,,66.10000000000001,0.42000000000000004,2016-01-08,KY,Livingston
11.469999999999999,,,90.8,1.5699999999999998,2016-01-09,KY,Livingston
5.38,,,97.45,4.365,2016-01-10,KY,Livingston
-6.654999999999999,,,69.215,0.95,2016-01-11,KY,Livingston
1.235,,,61.64,1.8599999999999999,2016-01-12,KY,Livingston
-1.0350000000000001,,,47.709999999999994,2.37,2016-01-13,KY,Livingston
2.8600000000000003,,,55.615,1.325,2016-01-14,KY,Livingston
11.344999999999999,,,53.75,2.505,2016-01-15,KY,Livingston
7.945,,,79.33500000000001,5.395,2016-01-16,KY,Livingston
0.815,,,71.44,1.2650000000000001,2016-01-17,KY,Livingston
-6.779999999999999,,,62.84,4.12,2016-01-18,KY,Livingston
-8.17,,,59.379999999999995,1.305,2016-01-19,KY,Livingston
-4.645,,,54.145,2.515,2016-01-20,KY,Livingston
-2.915,,,76.845,2.085,2016-01-21,KY,Livingston
-1.37,,,78.88,2.67,2016-01-22,KY,Livingston
-2.76,,,84.725,6.43,2016-01-23,KY,Livingston
-1.525,,,58.04,0.875,2016-01-24,KY,Livingston
2.545,,,56.155,1.75,2016-01-25,KY,Livingston
12.385,,,74.60499999999999,3.3600000000000003,2016-01-26,KY,Livingston
1.275,,,69.58,2.465,2016-01-27,KY,Livingston
1.9500000000000002,,,61.745,1.01,2016-01-28,KY,Livingston
9.49,,,52.735,1.395,2016-01-29,KY,Livingston
6.585,,,55.035,1.6800000000000002,2016-01-30,KY,Livingston
15.55,,,60.0,1.9300000000000002,2016-01-31,KY,Livingston
18.064999999999998,,,65.96000000000001,2.35,2016-02-01,KY,Livingston
11.08,,,53.894999999999996,1.7,2016-02-02,KY,Livingston
17.545,,,89.8,2.79,2016-02-03,KY,Livingston
5.045,,,60.989999999999995,2.045,2016-02-04,KY,Livingston
3.01,,,44.135,1.395,2016-02-05,KY,Livingston
6.615,,,41.730000000000004,0.46,2016-02-06,KY,Livingston
8.305,,,41.195,1.635,2016-02-07,KY,Livingston
10.42,,,45.94,2.25,2016-02-08,KY,Livingston
-1.11,,,64.595,3.39,2016-02-09,KY,Livingston
-5.484999999999999,,,73.935,2.11,2016-02-10,KY,Livingston
-5.03,,,92.95,0.215,2016-02-11,KY,Livingston
0.285,,,53.715,2.02,2016-02-12,KY,Livingston
0.45999999999999996,,,70.52000000000001,2.6550000000000002,2016-02-13,KY,Livingston
-4.01,,,42.08,1.405,2016-02-14,KY,Livingston
-2.63,,,98.35,1.31,2016-02-15,KY,Livingston
1.315,,,97.3,2.215,2016-02-16,KY,Livingston
-0.715,,,98.35,1.88,2016-02-17,KY,Livingston
2.1149999999999998,,,67.83500000000001,0.615,2016-02-18,KY,Livingston
13.025,,,40.644999999999996,2.6399999999999997,2016-02-19,KY,Livingston
15.920000000000002,,,70.75999999999999,2.08,2016-02-20,KY,Livingston
18.59,,,73.13499999999999,2.355,2016-02-21,KY,Livingston
14.805,,,62.31999999999999,3.6450000000000005,2016-02-22,KY,Livingston
8.535,,,65.985,2.07,2016-02-23,KY,Livingston
9.955,,,80.025,2.66,2016-02-24,KY,Livingston
2.865,,,87.3,3.895,2016-02-25,KY,Livingston
2.9699999999999998,,,65.945,2.0700000000000003,2016-02-26,KY,Livingston
3.485,,,64.49,1.7149999999999999,2016-02-27,KY,Livingston
13.309999999999999,,,45.22,1.6800000000000002,2016-02-28,KY,Livingston
17.5,,,43.019999999999996,4.335,2016-02-29,KY,Livingston
13.84,,,36.05,1.415,2016-03-01,KY,Livingston
3.315,,,71.35,5.965,2016-03-02,KY,Livingston
5.83,,,52.225,1.675,2016-03-03,KY,Livingston
5.415,,,93.1,0.985,2016-03-04,KY,Livingston
3.6,,,82.13,0.725,2016-03-05,KY,Livingston
12.495000000000001,,,39.905,4.75,2016-03-06,KY,Livingston
13.7,,,40.995000000000005,1.44,2016-03-07,KY,Livingston
18.55,,,32.205,2.98,2016-03-08,KY,Livingston
20.73,,,57.72,1.85,2016-03-09,KY,Livingston
14.1,,,100.0,0.56,2016-03-10,KY,Livingston
9.274999999999999,,,97.35,5.390000000000001,2016-03-11,KY,Livingston
12.915,,,84.645,2.13,2016-03-12,KY,Livingston
15.52,,,93.8,0.815,2016-03-13,KY,Livingston
15.05,,,73.97,0.52,2016-03-14,KY,Livingston
17.13,,,69.86,1.48,2016-03-15,KY,Livingston
24.549999999999997,,,46.175,2.895,2016-03-16,KY,Livingston
16.55,,,38.114999999999995,1.6400000000000001,2016-03-17,KY,Livingston
16.37,,,33.185,0.96,2016-03-18,KY,Livingston
13.51,,,41.175,2.25,2016-03-19,KY,Livingston
8.07,,,60.31,2.375,2016-03-20,KY,Livingston
5.63,,,73.16499999999999,1.855,2016-03-21,KY,Livingston
10.935,,,41.66,1.935,2016-03-22,KY,Livingston
18.34,,,21.16,3.995,2016-03-23,KY,Livingston
19.68,,,57.17,3.32,2016-03-24,KY,Livingston
12.775,,,60.39,3.925,2016-03-25,KY,Livingston
10.0,,,56.945,1.7399999999999998,2016-03-26,KY,Livingston
19.07,,,32.96,0.255,2016-03-27,KY,Livingston
15.72,,,86.1,4.42,2016-03-28,KY,Livingston
14.885,,,36.155,1.595,2016-03-29,KY,Livingston
15.705000000000002,,,27.715,0.9249999999999999,2016-03-30,KY,Livingston
22.115000000000002,,,49.92,3.135,2016-03-31,KY,Livingston
20.445,,,79.765,2.255,2016-04-01,KY,Livingston
14.71,,,44.7,1.6,2016-04-02,KY,Livingston
