air_temp_set_1,altimeter_set_1,precip_accum_24_hour_set_1,relative_humidity_set_1,wind_speed_set_1,Date,State,County
32.01,101591.61,,62.8,4.63,2016-07-08,LA,Lafayette
29.01,101659.34,,74.52,5.14,2016-07-09,LA,Lafayette
28.395000000000003,101625.475,,80.75999999999999,0.0,2016-07-10,LA,Lafayette
27.395000000000003,101506.95000000001,,77.85499999999999,0.77,2016-07-11,LA,Lafayette
26.060000000000002,101608.54000000001,,89.39,0.0,2016-07-12,LA,Lafayette
32.01,101625.47,,59.13,4.63,2016-07-13,LA,Lafayette
33.01,101727.07,,59.37,3.6,2016-07-14,LA,Lafayette
28.963333333333335,101648.05,0.254,70.99333333333334,0.5133333333333333,2016-07-15,LA,Lafayette
30.005000000000003,101574.68,,73.18,1.285,2016-07-16,LA,Lafayette
26.615000000000002,101608.54000000001,,80.8,0.0,2016-07-17,LA,Lafayette
29.01,101862.52,,74.52,2.06,2016-07-18,LA,Lafayette
26.895000000000003,101997.975,0.025,85.39,0.77,2016-07-19,LA,Lafayette
32.01,101930.25,,59.13,2.06,2016-07-20,LA,Lafayette
33.45,101913.315,,58.185,0.0,2016-07-21,LA,Lafayette
29.225,101811.725,,71.08500000000001,1.545,2016-07-22,LA,Lafayette
31.060000000000002,101574.68,,70.22999999999999,1.03,2016-07-23,LA,Lafayette
32.394999999999996,101269.905,,66.86500000000001,0.77,2016-07-24,LA,Lafayette
27.895000000000003,101371.495,,81.985,0.0,2016-07-25,LA,Lafayette
24.225,101320.7,,93.58,1.545,2016-07-26,LA,Lafayette
29.225,101202.175,,76.25999999999999,1.8,2016-07-27,LA,Lafayette
28.223333333333333,101456.15333333332,0.0,75.12,0.6866666666666666,2016-07-28,LA,Lafayette
25.6,101659.34,,81.55,2.06,2016-07-29,LA,Lafayette
28.450000000000003,101540.815,,75.985,0.77,2016-07-30,LA,Lafayette
31.01,101523.88,,66.46,2.57,2016-07-31,LA,Lafayette
27.615000000000002,101608.54000000001,,80.985,1.03,2016-08-01,LA,Lafayette
31.340000000000003,101642.405,,69.72999999999999,1.03,2016-08-02,LA,Lafayette
29.01,101557.75,,70.17,1.54,2016-08-03,LA,Lafayette
32.114999999999995,101371.495,,70.86500000000001,0.0,2016-08-04,LA,Lafayette
33.0,101320.7,,59.36,3.09,2016-08-05,LA,Lafayette
28.165,101422.29,,82.985,0.0,2016-08-06,LA,Lafayette
33.445,101269.905,,58.45,1.285,2016-08-07,LA,Lafayette
25.22,101168.31,,84.34,1.03,2016-08-08,LA,Lafayette
32.665,101083.655,,59.565,1.8,2016-08-09,LA,Lafayette
27.78,101185.24,,83.0,0.0,2016-08-10,LA,Lafayette
25.78,101439.22,,87.3,1.545,2016-08-11,LA,Lafayette
29.0,101320.7,,83.94,3.09,2016-08-12,LA,Lafayette
24.145,100863.535,,99.5,2.315,2016-08-13,LA,Lafayette
23.665,101032.855,,96.58,3.31,2016-08-14,LA,Lafayette
27.11,101405.35999999999,,80.91,1.285,2016-08-15,LA,Lafayette
30.0,101608.54000000001,,66.175,1.8,2016-08-16,LA,Lafayette
28.055,101862.52,0.0,72.5,0.67,2016-08-17,LA,Lafayette
29.0,101828.66,,79.11,1.54,2016-08-18,LA,Lafayette
26.0,101659.34,,88.78,0.0,2016-08-19,LA,Lafayette
27.39,101405.35999999999,,84.35499999999999,0.77,2016-08-20,LA,Lafayette
31.0,101219.11,,66.46,3.6,2016-08-21,LA,Lafayette
26.835,101642.405,,85.35499999999999,0.0,2016-08-22,LA,Lafayette
28.0,101930.25,,78.97,2.06,2016-08-23,LA,Lafayette
32.0,101997.98,,59.13,3.09,2016-08-24,LA,Lafayette
28.945,101845.59,,82.555,2.06,2016-08-25,LA,Lafayette
26.055,101710.13500000001,,89.89,1.03,2016-08-26,LA,Lafayette
29.22,101405.35999999999,,73.75999999999999,0.0,2016-08-27,LA,Lafayette
,,,,,2016-08-28,LA,Lafayette
27.0,101354.56,,78.82,2.57,2016-08-29,LA,Lafayette
25.78,101337.63,,82.84,0.77,2016-08-30,LA,Lafayette
32.0,101117.52,,62.8,0.0,2016-08-31,LA,Lafayette
32.0,100982.06,,59.13,3.09,2016-09-01,LA,Lafayette
32.0,100914.33,,55.65,4.12,2016-09-02,LA,Lafayette
31.055,101202.175,,60.445,1.8,2016-09-03,LA,Lafayette
31.0,101388.43,,62.58,0.0,2016-09-04,LA,Lafayette
26.61,101608.54000000001,,87.39,0.0,2016-09-05,LA,Lafayette
26.0,101896.38,,88.78,1.54,2016-09-06,LA,Lafayette
27.665,101981.045,,82.35499999999999,1.545,2016-09-07,LA,Lafayette
29.165,101811.725,,79.68,0.77,2016-09-08,LA,Lafayette
29.22,101540.815,,67.52000000000001,1.545,2016-09-09,LA,Lafayette
30.0,101523.88500000001,,67.625,0.77,2016-09-10,LA,Lafayette
28.0,101659.34,,69.98,0.0,2016-09-11,LA,Lafayette
23.165,101693.205,,88.77000000000001,1.285,2016-09-12,LA,Lafayette
28.665,101405.35999999999,,74.08500000000001,0.0,2016-09-13,LA,Lafayette
,101490.02,,,,2016-09-14,LA,Lafayette
25.0,101591.61,,88.7,1.54,2016-09-15,LA,Lafayette
26.555,101439.22,,82.41,0.0,2016-09-16,LA,Lafayette
25.0,101422.29,,93.64,1.54,2016-09-17,LA,Lafayette
27.0,101456.15,,83.71,1.54,2016-09-18,LA,Lafayette
32.0,101320.7,0.0,59.13,2.57,2016-09-19,LA,Lafayette
30.335,101490.015,,62.02,1.03,2016-09-20,LA,Lafayette
30.555,101473.08499999999,,58.33,0.77,2016-09-21,LA,Lafayette
30.835,101439.22,,58.675,0.0,2016-09-22,LA,Lafayette
27.11,101473.08499999999,,86.85499999999999,0.0,2016-09-23,LA,Lafayette
29.72,101540.815,,64.175,1.545,2016-09-24,LA,Lafayette
28.165,101506.95000000001,,71.99000000000001,0.0,2016-09-25,LA,Lafayette
28.445,101540.815,,74.18,1.545,2016-09-26,LA,Lafayette
29.0,101456.15,,54.9,2.06,2016-09-27,LA,Lafayette
28.445,101371.495,,66.41499999999999,1.03,2016-09-28,LA,Lafayette
28.165,101540.815,,64.0,0.0,2016-09-29,LA,Lafayette
24.0,101879.45000000001,,51.68,1.8,2016-09-30,LA,Lafayette
24.0,101744.0,,58.38,0.0,2016-10-01,LA,Lafayette
24.0,101608.54000000001,,64.75,0.0,2016-10-02,LA,Lafayette
26.0,101591.61,,61.44,0.0,2016-10-03,LA,Lafayette
24.0,101185.24,,73.67,0.0,2016-10-04,LA,Lafayette
26.0,101117.52,,83.6,0.0,2016-10-05,LA,Lafayette
28.165,101354.565,,74.18,0.0,2016-10-06,LA,Lafayette
27.0,101320.7,,69.79,0.0,2016-10-07,LA,Lafayette
28.22,101388.42499999999,,54.97,1.03,2016-10-08,LA,Lafayette
26.0,101828.66,,50.78,5.14,2016-10-09,LA,Lafayette
22.165,102048.76999999999,,50.72,0.77,2016-10-10,LA,Lafayette
26.11,101997.975,,70.27000000000001,0.0,2016-10-11,LA,Lafayette
24.0,101964.11,,78.39,0.0,2016-10-12,LA,Lafayette
26.0,101828.66,,69.6,1.54,2016-10-13,LA,Lafayette
25.0,101896.38,,78.54,0.0,2016-10-14,LA,Lafayette
26.0,101794.79,,65.41,0.0,2016-10-15,LA,Lafayette
26.835,101710.13500000001,,74.095,1.03,2016-10-16,LA,Lafayette
26.0,101456.15,,78.68,0.0,2016-10-17,LA,Lafayette
27.0,101185.24,,74.19,2.57,2016-10-18,LA,Lafayette
27.89,101371.495,,68.99000000000001,1.545,2016-10-19,LA,Lafayette
24.945,101540.815,,91.39,0.77,2016-10-20,LA,Lafayette
24.28,101591.61,,82.77000000000001,3.085,2016-10-21,LA,Lafayette
19.22,101947.18,,47.325,1.8,2016-10-22,LA,Lafayette
17.0,102133.43,,77.33,0.0,2016-10-23,LA,Lafayette
20.183333333333334,102280.17666666668,0.0,52.73,0.5133333333333333,2016-10-24,LA,Lafayette
20.335,102353.54999999999,,68.82,0.0,2016-10-25,LA,Lafayette
20.89,102082.63500000001,,70.1,0.0,2016-10-26,LA,Lafayette
25.0,102065.7,,65.2,2.06,2016-10-27,LA,Lafayette
23.0,102133.43,,83.25,0.0,2016-10-28,LA,Lafayette
24.150000000000002,102099.56666666667,0.0,69.74666666666667,0.6633333333333333,2016-10-29,LA,Lafayette
24.28,101981.045,,68.62,0.0,2016-10-30,LA,Lafayette
25.055,101981.045,,70.195,1.03,2016-10-31,LA,Lafayette
24.78,101676.26999999999,,61.99,0.77,2016-11-01,LA,Lafayette
23.5,101845.59,,71.045,0.0,2016-11-02,LA,Lafayette
25.28,102116.5,,70.7,1.03,2016-11-03,LA,Lafayette
24.555,102150.36499999999,,77.27000000000001,0.0,2016-11-04,LA,Lafayette
26.61,102082.63500000001,,63.705,1.545,2016-11-05,LA,Lafayette
21.39,102150.36499999999,,63.485,0.0,2016-11-06,LA,Lafayette
22.0,102065.7,,73.32,0.0,2016-11-07,LA,Lafayette
17.89,101947.18,,97.5,1.285,2016-11-08,LA,Lafayette
20.0,101862.52,,93.98,3.6,2016-11-09,LA,Lafayette
20.56,102065.7,,76.0,0.0,2016-11-10,LA,Lafayette
17.0,102268.89,,72.42,2.06,2016-11-11,LA,Lafayette
17.165,102116.5,,66.11500000000001,1.03,2016-11-12,LA,Lafayette
18.22,102116.5,,50.705,1.545,2016-11-13,LA,Lafayette
15.5,102116.5,,63.525,0.0,2016-11-14,LA,Lafayette
17.333333333333332,101727.06666666667,0.0,70.44333333333333,0.0,2016-11-15,LA,Lafayette
21.0,101557.75,,73.15,3.6,2016-11-16,LA,Lafayette
19.0,101591.61,,82.77,0.0,2016-11-17,LA,Lafayette
22.0,101659.34,,68.81,2.57,2016-11-18,LA,Lafayette
23.165,101913.315,,74.75,1.545,2016-11-19,LA,Lafayette
12.665,102912.3,,41.769999999999996,1.545,2016-11-20,LA,Lafayette
11.89,102522.86499999999,,62.635,0.0,2016-11-21,LA,Lafayette
16.335,102048.76999999999,,63.59,0.77,2016-11-22,LA,Lafayette
19.72,101913.315,,69.205,0.77,2016-11-23,LA,Lafayette
20.0,101896.38,,93.98,2.06,2016-11-24,LA,Lafayette
17.665,102184.23000000001,,78.25999999999999,0.77,2016-11-25,LA,Lafayette
18.22,102494.64333333333,0.254,67.66333333333334,0.5133333333333333,2016-11-26,LA,Lafayette
14.219999999999999,102472.07,,72.425,1.8,2016-11-27,LA,Lafayette
14.0,101523.88,,58.55,0.0,2016-11-28,LA,Lafayette
23.665,100152.395,,84.685,4.05,2016-11-29,LA,Lafayette
24.445,100507.965,,89.85,2.315,2016-11-30,LA,Lafayette
14.5,101591.61,,52.465,0.77,2016-12-01,LA,Lafayette
13.0,101862.52,,66.93,0.0,2016-12-02,LA,Lafayette
15.0,102099.57,,54.89,3.6,2016-12-03,LA,Lafayette
16.555,101269.905,,84.25999999999999,1.285,2016-12-04,LA,Lafayette
12.335,101371.495,,99.0,0.0,2016-12-05,LA,Lafayette
16.28,100457.17000000001,,95.92,0.0,2016-12-06,LA,Lafayette
13.719999999999999,101523.88,,88.825,1.8,2016-12-07,LA,Lafayette
14.296666666666667,101975.40000000001,0.0,87.23333333333333,1.03,2016-12-08,LA,Lafayette
7.890000000000001,102963.095,,63.635000000000005,4.785,2016-12-09,LA,Lafayette
7.109999999999999,103301.735,,50.965,1.8,2016-12-10,LA,Lafayette
10.0,102810.71,,45.144999999999996,0.77,2016-12-11,LA,Lafayette
18.39,101794.79,,72.6,1.7349999999999999,2016-12-12,LA,Lafayette
23.04,101540.815,,91.56,1.545,2016-12-13,LA,Lafayette
22.89,101388.42499999999,1.524,79.27000000000001,0.77,2016-12-14,LA,Lafayette
12.0,102065.7,,87.57,6.17,2016-12-15,LA,Lafayette
10.0,102539.8,,60.760000000000005,1.285,2016-12-16,LA,Lafayette
20.22,101473.08499999999,,78.075,1.545,2016-12-17,LA,Lafayette
23.665,101032.855,,89.81,3.9450000000000003,2016-12-18,LA,Lafayette
3.9450000000000003,102810.71,,72.425,4.115,2016-12-19,LA,Lafayette
5.0,103352.53,,58.595,2.83,2016-12-20,LA,Lafayette
11.0,102742.98,,50.08,2.06,2016-12-21,LA,Lafayette
17.0,102235.02,,72.42,2.57,2016-12-22,LA,Lafayette
18.665,102421.275,,83.38499999999999,0.77,2016-12-23,LA,Lafayette
21.28,102082.63500000001,,82.045,1.8,2016-12-24,LA,Lafayette
21.78,102031.84000000001,0.0,80.69666666666667,0.5133333333333333,2016-12-25,LA,Lafayette
23.665,101947.18,,85.685,1.285,2016-12-26,LA,Lafayette
24.0,102336.62,,88.62,2.57,2016-12-27,LA,Lafayette
24.0,102065.7,,83.37,2.57,2016-12-28,LA,Lafayette
22.0,101760.93,,94.07,3.09,2016-12-29,LA,Lafayette
14.219999999999999,102709.12,,38.29,1.8,2016-12-30,LA,Lafayette
,,,,,2016-01-01,LA,Lafourche
,,,,,2016-01-02,LA,Lafourche
,,,,,2016-01-03,LA,Lafourche
,,,,,2016-01-04,LA,Lafourche
,,,,,2016-01-05,LA,Lafourche
,,,,,2016-01-06,LA,Lafourche
,,,,,2016-01-07,LA,Lafourche
,,,,,2016-01-08,LA,Lafourche
,,,,,2016-01-09,LA,Lafourche
,,,,,2016-01-10,LA,Lafourche
,,,,,2016-01-11,LA,Lafourche
,,,,,2016-01-12,LA,Lafourche
,,,,,2016-01-13,LA,Lafourche
,,,,,2016-01-14,LA,Lafourche
,,,,,2016-01-15,LA,Lafourche
,,,,,2016-01-16,LA,Lafourche
,,,,,2016-01-17,LA,Lafourche
,,,,,2016-01-18,LA,Lafourche
,,,,,2016-01-19,LA,Lafourche
,,,,,2016-01-20,LA,Lafourche
,,,,,2016-01-21,LA,Lafourche
17.78,100880.47,,93.0,3.58,2016-01-22,LA,Lafourche
,,,,,2016-01-23,LA,Lafourche
,,,,,2016-01-24,LA,Lafourche
,,,,,2016-01-25,LA,Lafourche
,,,,,2016-01-26,LA,Lafourche
,,,,,2016-01-27,LA,Lafourche
,,,,,2016-01-28,LA,Lafourche
11.11,101727.07,,46.0,1.34,2016-01-29,LA,Lafourche
,,,,,2016-01-30,LA,Lafourche
,,,,,2016-01-31,LA,Lafourche
,,,,,2016-02-01,LA,Lafourche
,,,,,2016-02-02,LA,Lafourche
,,,,,2016-02-03,LA,Lafourche
,,,,,2016-02-04,LA,Lafourche
,,,,,2016-02-05,LA,Lafourche
,,,,,2016-02-06,LA,Lafourche
,,,,,2016-02-07,LA,Lafourche
,,,,,2016-02-08,LA,Lafourche
,,,,,2016-02-09,LA,Lafourche
,,,,,2016-02-10,LA,Lafourche
,,,,,2016-02-11,LA,Lafourche
,,,,,2016-02-12,LA,Lafourche
,,,,,2016-02-13,LA,Lafourche
,,,,,2016-02-14,LA,Lafourche
,,,,,2016-02-15,LA,Lafourche
,,,,,2016-02-16,LA,Lafourche
,,,,,2016-02-17,LA,Lafourche
,,,,,2016-02-18,LA,Lafourche
,,,,,2016-02-19,LA,Lafourche
,,,,,2016-02-20,LA,Lafourche
,,,,,2016-02-21,LA,Lafourche
,,,,,2016-02-22,LA,Lafourche
,,,,,2016-02-23,LA,Lafourche
,,,,,2016-02-24,LA,Lafourche
,,,,,2016-02-25,LA,Lafourche
,,,,,2016-02-26,LA,Lafourche
,,,,,2016-02-27,LA,Lafourche
,,,,,2016-02-28,LA,Lafourche
,,,,,2016-02-29,LA,Lafourche
,,,,,2016-03-01,LA,Lafourche
,,,,,2016-03-02,LA,Lafourche
,,,,,2016-03-03,LA,Lafourche
,,,,,2016-03-04,LA,Lafourche
18.89,101964.11,,55.0,0.0,2016-03-05,LA,Lafourche
,,,,,2016-03-06,LA,Lafourche
,,,,,2016-03-07,LA,Lafourche
,,,,,2016-03-08,LA,Lafourche
,,,,,2016-03-09,LA,Lafourche
,,,,,2016-03-10,LA,Lafourche
,,,,,2016-03-11,LA,Lafourche
,,,,,2016-03-12,LA,Lafourche
20.56,101219.11,,89.0,2.68,2016-03-13,LA,Lafourche
,,,,,2016-03-14,LA,Lafourche
,,,,,2016-03-15,LA,Lafourche
,,,,,2016-03-16,LA,Lafourche
,,,,,2016-03-17,LA,Lafourche
,,,,,2016-03-18,LA,Lafourche
,,,,,2016-03-19,LA,Lafourche
